SEX,INSR_BEGIN,INSR_END,EFFECTIVE_YR,INSR_TYPE,INSURED_VALUE,PREMIUM,OBJECT_ID,PROD_YEAR,SEATS_NUM,CARRYING_CAPACITY,TYPE_VEHICLE,CCM_TON,MAKE,USAGE,CLAIM_PAID
0,08-Aug-11,07-Aug-12,1,1202,627946,8643.77,5000031332,2001,4,0,Special construction,4164,INTERNATIONAL USE,Own service,
0,08-Jul-11,07-Aug-11,1,1202,627946,349.92,5000031332,2001,4,0,Special construction,4164,INTERNATIONAL USE,Own service,
0,11-Oct-13,10-Oct-14,1,1202,196327,3695.04,5000031333,2002,11,0,Bus,1998,TOYOTA,Own service,
0,08-Aug-12,07-Aug-13,1,1202,196327,3695.04,5000031333,2002,11,0,Bus,1998,TOYOTA,Own service,
0,08-Aug-11,07-Aug-12,1,1202,196327,3374.954,5000031333,2002,11,0,Bus,1998,TOYOTA,Own service,
0,08-Jul-11,07-Aug-11,1,1202,196327,109.4,5000031333,2002,11,0,Bus,1998,TOYOTA,Own service,
0,11-Oct-13,10-Oct-14,1,1202,196327,3695.04,5000031334,2002,11,11,Bus,1998,TOYOTA,Own service,
0,08-Aug-12,07-Aug-13,1,1202,196327,3695.04,5000031334,2002,11,11,Bus,1998,TOYOTA,Own service,
0,08-Aug-11,07-Aug-12,1,1202,196327,3374.954,5000031334,2002,11,11,Bus,1998,TOYOTA,Own service,
0,08-Jul-11,07-Aug-11,1,1202,196327,109.4,5000031334,2002,11,11,Bus,1998,TOYOTA,Own service,
0,11-Oct-13,10-Oct-14,1,1202,197510,3709.79,5000031335,2002,11,11,Bus,1998,TOYOTA,Own service,
0,08-Aug-12,07-Aug-13,1,1202,197510,3709.79,5000031335,2002,11,11,Bus,1998,TOYOTA,Own service,
0,08-Aug-11,07-Aug-12,1,1202,197510,3389.704,5000031335,2002,11,11,Bus,1998,TOYOTA,Own service,
0,08-Jul-11,07-Aug-11,1,1202,196327,109.4,5000031335,2002,11,11,Bus,1998,TOYOTA,Own service,
0,11-Oct-13,10-Oct-14,1,1202,197710,3712.29,5000031336,2002,11,11,Bus,1998,TOYOTA,Own service,
0,08-Aug-12,07-Aug-13,1,1202,197510,3709.79,5000031336,2002,11,11,Bus,1998,TOYOTA,Own service,
0,08-Aug-11,07-Aug-12,1,1202,197510,3389.704,5000031336,2002,11,11,Bus,1998,TOYOTA,Own service,
0,08-Jul-11,07-Aug-11,1,1202,197510,110.06,5000031336,2002,11,11,Bus,1998,TOYOTA,Own service,
0,11-Oct-13,10-Oct-14,1,1202,197710,3712.29,5000031339,2002,11,11,Bus,1998,TOYOTA,Own service,
0,08-Aug-12,07-Aug-13,1,1202,197510,3709.79,5000031339,2002,11,11,Bus,1998,TOYOTA,Own service,
0,08-Aug-11,07-Aug-12,1,1202,197510,3389.704,5000031339,2002,11,11,Bus,1998,TOYOTA,Own service,
0,08-Jul-11,07-Aug-11,1,1202,197510,110.06,5000031339,2002,11,11,Bus,1998,TOYOTA,Own service,
0,11-Oct-13,10-Oct-14,1,1202,197710,3690.29,5000031340,2002,11,11,Bus,1998,TOYOTA,Own service,
0,08-Aug-12,07-Aug-13,1,1202,197510,3687.79,5000031340,2002,11,11,Bus,1998,TOYOTA,Own service,
0,08-Aug-11,07-Aug-12,1,1202,197510,3373.369,5000031340,2002,11,11,Bus,1998,TOYOTA,Own service,
0,08-Jul-11,07-Aug-11,1,1202,197510,110.06,5000031340,2002,11,11,Bus,1998,TOYOTA,Own service,
0,11-Oct-13,10-Oct-14,1,1202,197510,3709.79,5000031342,2002,11,11,Bus,1998,TOYOTA,Own service,
0,08-Aug-12,07-Aug-13,1,1202,197510,3709.79,5000031342,2002,11,11,Bus,1998,TOYOTA,Own service,
0,08-Aug-11,07-Aug-12,1,1202,197510,3389.704,5000031342,2002,11,11,Bus,1998,TOYOTA,Own service,
0,08-Jul-11,07-Aug-11,1,1202,197510,110.06,5000031342,2002,11,11,Bus,1998,TOYOTA,Own service,
0,11-Oct-13,10-Oct-14,1,1202,684606,9784.86,5000031343,2002,9,0,Special construction,4164,INTERNATIONAL USE,Special Construction,
0,08-Aug-12,07-Aug-13,1,1202,684606,9784.86,5000031343,2002,9,0,Special construction,4164,INTERNATIONAL USE,Special Construction,
0,08-Aug-11,07-Aug-12,1,1202,684606,9317.77,5000031343,2002,9,0,Special construction,4164,INTERNATIONAL USE,Special Construction,
0,08-Jul-11,07-Aug-11,1,1202,684606,381.5,5000031343,2002,9,0,Special construction,4164,INTERNATIONAL USE,Special Construction,
0,11-Oct-13,10-Oct-14,1,1202,360053,6744.63,5000031344,1983,29,0,Bus,0,IVECO,Own service,
0,08-Aug-12,07-Aug-13,1,1202,360053,6744.63,5000031344,1983,29,0,Bus,0,IVECO,Own service,
0,08-Aug-11,07-Aug-12,1,1202,360053,6165.054,5000031344,1983,29,0,Bus,0,IVECO,Own service,
0,08-Jul-11,07-Aug-11,1,1202,360053,200.64,5000031344,1983,29,0,Bus,0,IVECO,Own service,
0,11-Oct-13,10-Oct-14,1,1202,360053,6744.63,5000031345,1983,29,29,Bus,3908,IVECO,Own service,
0,08-Aug-12,07-Aug-13,1,1202,360053,6744.63,5000031345,1983,29,29,Bus,3908,IVECO,Own service,
0,08-Aug-11,07-Aug-12,1,1202,360053,6165.054,5000031345,1983,29,29,Bus,3908,IVECO,Own service,
0,08-Jul-11,07-Aug-11,1,1202,360053,200.64,5000031345,1983,29,29,Bus,3908,IVECO,Own service,
0,11-Oct-13,10-Oct-14,1,1202,360053,6744.63,5000031346,1983,29,29,Bus,3908,IVECO,Own service,
0,08-Aug-12,07-Aug-13,1,1202,360053,6744.63,5000031346,1983,29,29,Bus,3908,IVECO,Own service,
0,08-Aug-11,07-Aug-12,1,1202,360053,6165.054,5000031346,1983,29,29,Bus,3908,IVECO,Own service,
0,08-Jul-11,07-Aug-11,1,1202,360053,200.64,5000031346,1983,29,29,Bus,3908,IVECO,Own service,
1,08-Jun-14,07-Jun-15,12,1202,0,811.1,5000031350,1985,4,0,Automobile,1290,TOYOTA,Taxi,
1,21-Mar-13,20-Mar-14,12,1202,0,804.85,5000031350,1985,4,0,Automobile,1290,TOYOTA,Taxi,
1,19-Jan-12,18-Jan-13,12,1202,0,804.6,5000031350,1985,4,0,Automobile,1290,TOYOTA,Taxi,
2,04-Dec-11,03-Dec-12,10,1202,330000,12478.84,5000031353,2002,11,11,Bus,2985,TOYOTA,Fare Paying Passengers,
0,11-Oct-13,10-Oct-14,1,1202,738041.85,11370.91,5000031355,2009,25,25,Bus,2000,MITSUBISHI,Own service,
0,08-Aug-12,07-Aug-13,1,1202,738041.85,11370.91,5000031355,2009,25,25,Bus,2000,MITSUBISHI,Own service,14077.5
0,08-Aug-11,07-Aug-12,1,1202,738041.85,10813.994,5000031355,2009,25,25,Bus,2000,MITSUBISHI,Own service,
0,08-Jul-11,07-Aug-11,1,1202,738041.85,411.27,5000031355,2009,25,25,Bus,2000,MITSUBISHI,Own service,
0,11-Oct-13,10-Oct-14,1,1202,417680.38,6477.76,5000031360,2008,12,12,Bus,2953,NISSAN,Own service,5175
0,08-Aug-12,07-Aug-13,1,1202,417680.38,6477.76,5000031360,2008,12,12,Bus,2953,NISSAN,Own service,
0,08-Aug-11,07-Aug-12,1,1202,417680.38,6152.009,5000031360,2008,12,12,Bus,2953,NISSAN,Own service,
0,08-Jul-11,07-Aug-11,1,1202,417680.38,232.75,5000031360,2008,12,12,Bus,2953,NISSAN,Own service,
0,11-Oct-13,10-Oct-14,1,1202,417680.38,6477.76,5000031358,2008,12,12,Bus,2953,NISSAN,Own service,
0,08-Aug-12,07-Aug-13,1,1202,417680.38,6477.76,5000031358,2008,12,12,Bus,2953,NISSAN,Own service,
0,08-Aug-11,07-Aug-12,1,1202,417680.38,6152.009,5000031358,2008,12,12,Bus,2953,NISSAN,Own service,93291.33
0,08-Jul-11,07-Aug-11,1,1202,417680.38,232.75,5000031358,2008,12,12,Bus,2953,NISSAN,Own service,
0,11-Oct-13,10-Oct-14,1,1202,417680.38,6477.76,5000031361,2008,12,12,Bus,2953,NISSAN,Own service,
0,08-Aug-12,07-Aug-13,1,1202,417680.38,6477.76,5000031361,2008,12,12,Bus,2953,NISSAN,Own service,
0,08-Aug-11,07-Aug-12,1,1202,417680.38,6152.009,5000031361,2008,12,12,Bus,2953,NISSAN,Own service,22880
0,08-Jul-11,07-Aug-11,1,1202,417680.38,232.75,5000031361,2008,12,12,Bus,2953,NISSAN,Own service,
0,08-Aug-11,07-Aug-12,1,1202,417680.38,6140.674,5000031362,2008,11,0,Bus,2953,NISSAN,Own service,6889.29
0,08-Jul-11,07-Aug-11,1,1202,417680.38,232.75,5000031362,2008,11,0,Bus,2953,NISSAN,Own service,
0,11-Oct-13,10-Oct-14,1,1202,417686.38,6455.83,5000031365,2009,11,11,Bus,2953,NISSAN,Own service,8844.9
0,08-Aug-12,07-Aug-13,1,1202,417680.38,6455.76,5000031365,2009,11,11,Bus,2953,NISSAN,Own service,
0,08-Aug-11,07-Aug-12,1,1202,417680.38,6135.674,5000031365,2009,11,11,Bus,2953,NISSAN,Own service,
0,08-Jul-11,07-Aug-11,1,1202,417680.38,232.75,5000031365,2009,11,11,Bus,2953,NISSAN,Own service,
0,11-Oct-13,10-Oct-14,1,1202,848164.06,12744.35,5000031368,2009,25,0,Bus,0,NISSAN,Own service,
0,08-Aug-12,07-Aug-13,1,1202,848164.06,12744.35,5000031368,2009,25,0,Bus,0,NISSAN,Own service,
0,08-Aug-11,07-Aug-12,1,1202,848164.06,12187.434,5000031368,2009,25,0,Bus,0,NISSAN,Own service,
0,08-Jul-11,07-Aug-11,1,1202,848164.06,472.64,5000031368,2009,25,0,Bus,0,NISSAN,Own service,
2,03-Dec-13,02-Dec-14,10,1202,300000,11579.78,5000031370,1998,11,0,Bus,2779,TOYOTA,Fare Paying Passengers,9530
2,03-Dec-12,02-Dec-13,10,1202,300000,12267.26,5000031370,1998,11,0,Bus,2779,TOYOTA,Fare Paying Passengers,
2,03-Dec-11,02-Dec-12,10,1202,300000,12404.51,5000031370,1998,11,0,Bus,2779,TOYOTA,Fare Paying Passengers,
1,08-Nov-11,07-Nov-12,9,1202,1184487.35,30382.66,5000031373,1998,0,159.4,Truck,13798,IVECO,General Cartage,
1,08-Nov-11,07-Nov-12,9,1202,325000,7473.2,5000031374,1999,0,228.8,Trailers and semitrailers,0,MESFIN,General Cartage,199791.88
1,07-Sep-11,06-Sep-12,10,1202,247250,10744.937,5000031384,2001,11,0,Bus,2985,TOYOTA,Fare Paying Passengers,
0,08-Jul-12,07-Jul-13,97,1202,169000,9082.01,5000031411,1983,1,450,Truck,0,FIAT,General Cartage,
0,08-Jul-11,07-Jul-12,97,1202,200000,8570.083,5000031407,1983,0,170,Truck,11520,ZZ,General Cartage,
0,08-Jul-11,07-Jul-12,97,1202,200000,8575.083,5000031414,1982,0,170,Truck,11520,ZZ,General Cartage,
1,23-Nov-13,22-Nov-14,10,1202,2700000,36455.02,5000031416,2010,2,156,Truck,12880,IVECO,General Cartage,133848.15
1,23-Nov-12,22-Nov-13,10,1202,2700000,34785.1,5000031416,2010,2,156,Truck,12880,IVECO,General Cartage,
1,23-Nov-11,22-Nov-12,10,1202,2363500,33328.57,5000031416,2010,2,156,Truck,12880,IVECO,General Cartage,
1,04-Nov-11,03-Nov-12,9,1202,400000,30994.364,5000031420,2007,2,0,Truck,4334,ISUZU,General Cartage,
1,29-Nov-11,28-Nov-12,9,1202,215000,9408.022,5000031423,2000,11,0,Bus,2986,TOYOTA,Fare Paying Passengers,
1,07-Jan-12,06-Jan-13,86,1202,0,2593.2,5000026298,1994,1,35,Truck,13000,NISSAN UD,General Cartage,
0,29-Nov-13,28-Nov-14,11,1201,0,1424.69,5000026305,2001,8,,Station Wagones,4164,TOYOTA,Private,
0,29-Nov-12,28-Nov-13,11,1201,0,1424.69,5000026305,2001,8,,Station Wagones,4164,TOYOTA,Private,
0,29-Nov-11,28-Nov-12,11,1201,0,1370.71,5000026305,2001,8,,Station Wagones,4164,TOYOTA,Private,
0,08-Jul-13,07-Jul-14,95,1202,91575,3306.42,5000026413,1988,1,168,Truck,8480,SCANIA,Own Goods,
0,08-Jul-12,07-Jul-13,95,1202,91575,3306.42,5000026413,1988,1,168,Truck,8480,SCANIA,Own Goods,
0,08-Jul-11,07-Jul-12,95,1202,91575,2434.508,5000026413,1988,1,168,Truck,8480,SCANIA,Own Goods,
0,08-Jul-13,07-Jul-14,95,1202,0,11627.23,5000026414,1982,99,99,Bus,8650,DAF,Fare Paying Passengers,
0,08-Jul-11,07-Jul-12,95,1202,0,8444.059,5000026414,1982,99,99,Bus,8650,DAF,Fare Paying Passengers,
0,08-Jul-13,07-Jul-14,95,1202,91575,3918.83,5000026417,1988,1,168,Truck,8480,SCANIA,Own Goods,
0,08-Jul-12,07-Jul-13,95,1202,91575,3918.83,5000026417,1988,1,168,Truck,8480,SCANIA,Own Goods,
0,08-Jul-11,07-Jul-12,95,1202,91575,3467.088,5000026417,1988,1,168,Truck,8480,SCANIA,Own Goods,
0,08-Jul-13,07-Jul-14,95,1202,348080.17,3492.44,5000026423,2004,4,6,Pick-up,2779,TOYOTA,Own Goods,
0,08-Jul-12,07-Jul-13,95,1202,348080.17,3492.44,5000026423,2004,4,6,Pick-up,2779,TOYOTA,Own Goods,
0,08-Jul-11,07-Jul-12,95,1202,348080.17,3549.179,5000026423,2004,4,6,Pick-up,2779,TOYOTA,Own Goods,35309.8
0,08-Jul-12,07-Jul-13,95,1201,625134,6752.37,5000026541,2011,8,,Station Wagones,4000,TOYOTA,Private,
0,08-Jul-11,07-Jul-12,95,1201,625134,8040.227,5000026541,2011,8,,Station Wagones,4000,TOYOTA,Private,
0,08-Jul-13,07-Jul-14,95,1202,833820.88,14097.16,5000026547,1997,1,6000,Truck,0,VOLVO,Own Goods,
0,08-Jul-12,07-Jul-13,95,1202,833820.88,8368.37,5000026547,1997,1,6000,Truck,0,VOLVO,Own Goods,
0,08-Jul-13,07-Jul-14,95,1202,394219,1869.05,5000026557,1979,1,163,Truck,9600,VOLVO,Own Goods,
0,08-Jul-12,07-Jul-13,95,1202,394219,6293.92,5000026557,1979,1,163,Truck,9600,VOLVO,Own Goods,
0,08-Jul-11,07-Jul-12,95,1202,394219,5961.635,5000026557,1979,1,163,Truck,9600,VOLVO,Own Goods,
0,08-Jul-13,07-Jul-14,95,1202,394219.6,10948.51,5000026558,1987,1,17380,Tanker,0,VOLVO,Own Goods,
0,08-Jul-12,07-Jul-13,95,1202,394219.6,10948.51,5000026558,1987,1,17380,Tanker,0,VOLVO,Own Goods,
0,08-Jul-11,07-Jul-12,95,1202,394219.6,7686.7,5000026558,1987,1,17380,Tanker,0,VOLVO,Own Goods,107008.5
0,07-Mar-13,06-Mar-14,0,1202,300000,4034.55,5000029032,2000,4,7,Pick-up,2779,TOYOTA,Own Goods,
0,07-Mar-12,06-Mar-13,0,1202,300000,4056.11,5000029032,2000,4,7,Pick-up,2779,TOYOTA,Own Goods,
0,08-Jul-13,07-Jul-14,11,1201,940000,12593.93,5000027226,2012,4,7,Pick-up,1500,BISHOFTU,Own Goods,
0,08-Jul-12,07-Jul-13,11,1201,230000,3738.81,5000027226,2012,4,7,Pick-up,1500,BISHOFTU,Own Goods,
0,08-Jul-11,07-Jul-12,11,1201,230000,3382.787,5000027226,2012,4,7,Pick-up,1500,BISHOFTU,Own Goods,
0,19-Sep-13,18-Sep-14,1,1202,318645,2555.3,5000027229,2002,4,7.7,Pick-up,1997,MITSUBISHI,Own Goods,
0,19-Sep-12,18-Sep-13,1,1202,318645,2555.3,5000027229,2002,4,7.7,Pick-up,1997,MITSUBISHI,Own Goods,
0,08-Jul-11,07-Jul-12,1,1202,318645,2279.962,5000027229,2002,4,7.7,Pick-up,1997,MITSUBISHI,Own Goods,
0,08-Jul-13,07-Jul-14,11,1201,940000,12615.93,5000027233,2009,7,,Station Wagones,4164,TOYOTA,Private,
0,08-Jul-12,07-Jul-13,11,1201,470000,6754.09,5000027233,2009,7,,Station Wagones,4164,TOYOTA,Private,
0,08-Jul-11,07-Jul-12,11,1201,470000,6389.036,5000027233,2009,7,,Station Wagones,4164,TOYOTA,Private,
0,08-Jul-13,07-Jul-14,11,1201,940000,12615.93,5000027239,2009,7,,Station Wagones,4164,TOYOTA,Private,7680
0,08-Jul-12,07-Jul-13,11,1201,470000,6754.09,5000027239,2009,7,,Station Wagones,4164,TOYOTA,Private,
0,08-Jul-13,07-Jul-14,11,1201,940000,12593.93,5000027270,2009,6,,Station Wagones,4164,TOYOTA,Private,
0,08-Jul-12,07-Jul-13,11,1201,470000,6732.09,5000027270,2009,6,,Station Wagones,4164,TOYOTA,Private,
0,08-Jul-11,07-Jul-12,11,1201,470000,6376.067,5000027270,2009,6,,Station Wagones,4164,TOYOTA,Private,
0,08-Jul-13,07-Jul-14,7,1202,450000,5319.45,5000026323,2005,4,4,Pick-up,3153,NISSAN,Own Goods,
0,08-Jul-12,07-Jul-13,7,1202,450000,5625.38,5000026323,2005,4,4,Pick-up,3153,NISSAN,Own Goods,
0,08-Jul-11,07-Jul-12,7,1202,450000,5898.539,5000026323,2005,4,4,Pick-up,3153,NISSAN,Own Goods,
1,28-Nov-13,27-Nov-14,94,1201,0,869.08,5000026502,1983,4,,Automobile,1295,TOYOTA,Private,
1,06-Nov-12,05-Nov-13,94,1201,0,869.08,5000026502,1983,4,,Automobile,1295,TOYOTA,Private,
1,17-Sep-12,16-Sep-13,61,1201,250000,3538.18,5000026505,1992,4,,Automobile,1587,TOYOTA,Private,
1,17-Sep-11,16-Sep-12,61,1201,154927.09,2219.956,5000026505,1992,4,,Automobile,1587,TOYOTA,Private,
1,21-Sep-13,20-Sep-14,9,1201,385000,6873.01,5000026517,1995,6,,Station Wagones,2779,TOYOTA,Private,
1,15-Sep-12,14-Sep-13,9,1201,385000,6845.59,5000026517,1995,6,,Station Wagones,2779,TOYOTA,Private,
1,07-Sep-11,06-Sep-12,9,1201,385000,3136.552,5000026517,1995,6,,Station Wagones,2779,TOYOTA,Private,17550.23
2,16-May-14,15-May-15,4,1201,0,548.2,5000026519,1970,4,,Automobile,903,FIAT,Private,
2,16-May-13,15-May-14,4,1201,0,541.95,5000026519,1970,4,,Automobile,903,FIAT,Private,
2,13-May-12,12-May-13,4,1201,0,541.7,5000026519,1970,4,,Automobile,903,FIAT,Private,
0,01-Jan-14,31-Dec-14,11,1202,400000,9078.58,5000026622,2005,4,7,Pick-up,4164,NISSAN,Own Goods,24203.72
1,24-Sep-13,23-Sep-14,5,1202,1610000,28917.15,5000026622,2005,4,7,Pick-up,4164,NISSAN,Own Goods,
0,01-Jan-13,31-Dec-13,11,1202,400000,11020.85,5000026622,2005,4,7,Pick-up,4164,NISSAN,Own Goods,
1,24-Sep-12,23-Sep-13,5,1202,1610000,35331,5000026622,2005,4,7,Pick-up,4164,NISSAN,Own Goods,
1,24-Sep-11,23-Sep-12,5,1202,1610000,24464.505,5000026622,2005,4,7,Pick-up,4164,NISSAN,Own Goods,522322.22
0,01-Jan-12,31-Dec-12,11,1202,400000,4196.22,5000026622,2005,4,7,Pick-up,4164,NISSAN,Own Goods,
1,18-Sep-13,17-Sep-14,11,1202,300000,8215.59,5000026730,1978,0,200,Trailers and semitrailers,0,CALABRASE,General Cartage,
1,20-Sep-12,19-Sep-13,11,1202,300000,17237.39,5000026730,1978,0,200,Trailers and semitrailers,0,CALABRASE,General Cartage,
1,20-Sep-11,19-Sep-12,11,1202,174000,8661.99,5000026730,1978,0,200,Trailers and semitrailers,0,CALABRASE,General Cartage,176377.04
1,11-Oct-13,10-Oct-14,12,1201,88152,2103.59,5000026762,1994,0,,Automobile,0,MERCEDES,Private,
1,29-Sep-12,28-Sep-13,12,1201,88152,2213.23,5000026762,1994,0,,Automobile,0,MERCEDES,Private,
1,06-Sep-13,05-Sep-14,13,1201,0,541.95,5000026764,1973,4,,Automobile,988,DATSUN,Private,
1,14-Dec-12,13-Dec-13,11,1201,0,541.95,5000026764,1973,4,,Automobile,988,DATSUN,Private,11375
1,08-Oct-11,07-Oct-12,11,1201,0,541.7,5000026764,1973,4,,Automobile,988,DATSUN,Private,
1,18-Oct-11,17-Oct-12,27,1201,0,488.185,5000026768,1984,3,,Automobile,1295,TOYOTA,Private,
1,02-Sep-12,01-Sep-13,3,1201,130000,2823.17,5000026770,1985,4,,Automobile,1295,TOYOTA,Private,
1,02-Sep-11,01-Sep-12,3,1201,130000,2890.341,5000026770,1985,4,,Automobile,1295,TOYOTA,Private,
1,07-Apr-14,06-Apr-15,4,1201,184903.46,3415.78,5000026771,2016,4,,Station Wagones,2198,FORD,Private,
1,07-Apr-13,06-Apr-14,4,1201,184903.46,3671.16,5000026771,2016,4,,Station Wagones,2198,FORD,Private,
1,07-Apr-12,06-Apr-13,4,1201,184903.46,3481.71,5000026771,2016,4,,Station Wagones,2198,FORD,Private,
2,25-Apr-14,24-Apr-15,13,1201,0,548.2,5000026778,1977,4,,Automobile,1285,VOLKSWAGON,Private,
2,25-Apr-13,24-Apr-14,13,1201,0,577.95,5000026778,1977,4,,Automobile,1285,VOLKSWAGON,Private,
2,25-Apr-14,24-Apr-15,3,1201,0,548.2,5000026780,1981,4,,Automobile,1587,TOYOTA,Private,
2,25-Apr-13,24-Apr-14,3,1201,0,577.95,5000026780,1981,4,,Automobile,1587,TOYOTA,Private,
2,25-Apr-12,24-Apr-13,3,1201,0,577.7,5000026780,1981,4,,Automobile,1587,TOYOTA,Private,
1,23-Jul-12,22-Jul-13,10,1201,0,1152.8,5000026785,1982,4,,Automobile,2400,NISSAN,Private,
1,23-Jul-11,22-Jul-12,10,1201,0,803.9,5000026785,1982,4,,Automobile,2400,NISSAN,Private,
0,07-Jul-13,06-Jul-14,7,1202,2000000,45864.22,5000026787,2005,1,154.6,Truck,12880,IVECO,General Cartage,
0,08-Jul-11,07-Jul-12,7,1202,2000000,14830.14,5000026787,2005,1,154.6,Truck,12880,IVECO,General Cartage,
0,07-Jul-12,06-Jul-13,7,1202,2000000,49551.88,5000026787,2005,1,154.6,Truck,12880,IVECO,General Cartage,
0,07-Jul-11,06-Jul-12,7,1202,1610000,23232.476,5000026787,2005,1,154.6,Truck,12880,IVECO,General Cartage,
0,08-Jul-11,07-Jul-12,7,1202,2000000,9378.22,5000026788,2005,1,154.6,Truck,12880,IVECO,General Cartage,
0,07-Jul-12,06-Jul-13,7,1202,2000000,34801.23,5000026788,2005,1,154.6,Truck,12880,IVECO,General Cartage,109020
0,07-Jul-11,06-Jul-12,7,1202,1610000,18195.046,5000026788,2005,1,154.6,Truck,12880,IVECO,General Cartage,
0,07-Jul-13,06-Jul-14,7,1202,2000000,35907.53,5000026792,2005,1,154.6,Truck,12880,IVECO,General Cartage,
0,08-Jul-11,07-Jul-12,7,1202,2000000,11147.34,5000026792,2005,1,154.6,Truck,12880,IVECO,General Cartage,
0,07-Jul-12,06-Jul-13,7,1202,2000000,40332.73,5000026792,2005,1,154.6,Truck,12880,IVECO,General Cartage,
0,07-Jul-11,06-Jul-12,7,1202,1610000,20359.436,5000026792,2005,1,154.6,Truck,12880,IVECO,General Cartage,
1,02-Jul-13,01-Jul-14,-1,1202,0,4336.95,5000026811,2007,37,37,Bus,3920,HIGER BUS,Fare Paying Passengers,
1,15-Jun-12,14-Jun-13,-1,1202,0,4331.7,5000026811,2007,37,37,Bus,3920,HIGER BUS,Fare Paying Passengers,3370
0,08-Jul-13,07-Jul-14,11,1201,940000,12615.93,5000027273,2009,7,,Station Wagones,4164,TOYOTA,Private,
0,08-Jul-12,07-Jul-13,11,1201,470000,6754.09,5000027273,2009,7,,Station Wagones,4164,TOYOTA,Private,
0,08-Jul-11,07-Jul-12,11,1201,470000,6389.036,5000027273,2009,7,,Station Wagones,4164,TOYOTA,Private,
2,26-Jan-14,25-Jan-15,14,1201,200000,4185.65,5000027347,1990,4,,Automobile,1295,TOYOTA,Private,
1,26-Jan-13,25-Jan-14,46,1201,200000,2233.56,5000027347,1990,4,,Automobile,1295,TOYOTA,Private,
1,26-Jan-12,25-Jan-13,46,1201,200000,2139.03,5000027347,1990,4,,Automobile,1295,TOYOTA,Private,
0,08-Jul-13,07-Jul-14,11,1201,940000,12615.93,5000027365,2009,7,,Station Wagones,4164,TOYOTA,Private,
0,08-Jul-12,07-Jul-13,11,1201,470000,6754.09,5000027365,2009,7,,Station Wagones,4164,TOYOTA,Private,
0,08-Jul-11,07-Jul-12,11,1201,230000,3395.756,5000027365,2009,7,,Station Wagones,4164,TOYOTA,Private,
0,08-Aug-13,07-Aug-14,6,1202,331076.49,4850.94,5000027376,2003,4,7,Pick-up,2779,TOYOTA,Own Goods,
0,08-Aug-12,07-Aug-13,6,1202,331076.49,4850.94,5000027376,2003,4,7,Pick-up,2779,TOYOTA,Own Goods,
0,08-Aug-11,07-Aug-12,6,1202,331076.49,4626.686,5000027376,2003,4,7,Pick-up,2779,TOYOTA,Own Goods,
0,08-Jul-11,07-Aug-11,6,1202,331076,212.13,5000027376,2003,4,7,Pick-up,2779,TOYOTA,Own Goods,
0,08-Aug-13,07-Aug-14,6,1201,200000,3142.45,5000027383,2001,4,,Automobile,1300,MITSUBISHI,Private,
0,08-Aug-12,07-Aug-13,6,1201,200000,3142.45,5000027383,2001,4,,Automobile,1300,MITSUBISHI,Private,
0,08-Aug-11,07-Aug-12,6,1201,200000,2941.208,5000027383,2001,4,,Automobile,1300,MITSUBISHI,Private,
0,08-Jul-11,07-Aug-11,6,1201,200000,128.14,5000027383,2001,4,,Automobile,1300,MITSUBISHI,Private,
0,08-Jul-13,07-Jul-14,11,1202,460000,6414.87,5000027387,2009,2,10,Pick-up,4164,TOYOTA,Own Goods,
0,08-Jul-12,07-Jul-13,11,1202,230000,3546.31,5000027387,2009,2,10,Pick-up,4164,TOYOTA,Own Goods,
0,08-Jul-11,07-Jul-12,11,1201,230000,566.07,5000027387,2009,2,10,Pick-up,4164,TOYOTA,Own Goods,
0,08-Jul-13,07-Jul-14,11,1201,460000,6629.37,5000027407,2009,7,,Station Wagones,4164,TOYOTA,Private,
0,08-Jul-12,07-Jul-13,11,1201,230000,3760.81,5000027407,2009,7,,Station Wagones,4164,TOYOTA,Private,
0,08-Jul-11,07-Jul-12,11,1201,230000,3395.756,5000027407,2009,7,,Station Wagones,4164,TOYOTA,Private,
0,08-Aug-13,07-Aug-14,6,1202,210000,3340.87,5000027411,1996,4,6,Pick-up,2477,MITSUBISHI,Own Goods,
0,08-Aug-12,07-Aug-13,6,1202,210000,3340.87,5000027411,1996,4,6,Pick-up,2477,MITSUBISHI,Own Goods,
0,08-Aug-11,07-Aug-12,6,1202,210000,3116.616,5000027411,1996,4,6,Pick-up,2477,MITSUBISHI,Own Goods,
0,08-Jul-11,07-Aug-11,6,1202,210000,134.55,5000027411,1996,4,6,Pick-up,2477,MITSUBISHI,Own Goods,
0,08-Jul-13,07-Jul-14,11,1202,400000,6952.45,5000027419,1982,1,79.1,Truck,3000,MERCEEDES,Own Goods,
0,08-Jul-12,07-Jul-13,11,1202,700000,10694.05,5000027419,1982,1,79.1,Truck,3000,MERCEEDES,Own Goods,25807.16
0,08-Aug-11,07-Jul-12,11,1202,0,9609.27,5000027419,1982,1,79.1,Truck,3000,MERCEEDES,Own Goods,
0,08-Jul-11,07-Aug-11,11,1202,700000,389.23,5000027419,1982,1,79.1,Truck,3000,MERCEEDES,Own Goods,
0,01-Jul-11,30-Jun-12,11,1202,200000,3374.165,5000026897,1980,2,120,Truck,3000,FIAT,Own Goods,
1,18-May-14,17-May-15,27,1202,1092000,24828,5000026907,1999,1,164,Truck,13798,IVECO,General Cartage,
